iter	Logloss	Accuracy
879	0.03118256833	0.9919893191
880	0.03114436999	0.9920656113
881	0.03102830087	0.9920274652
882	0.0308863619	0.9921037574
883	0.03088628258	0.9921037574
884	0.03082257318	0.9920656113
885	0.03082236818	0.9920656113
886	0.03082036463	0.9920656113
887	0.03082027086	0.9920656113
888	0.03077926866	0.9921037574
889	0.03077923225	0.9921037574
890	0.0306902942	0.9921419035
891	0.03068994522	0.9921419035
892	0.03065561592	0.9921037574
893	0.03058333671	0.9921800496
894	0.03052179291	0.9922944879
895	0.03047085143	0.9922181957
896	0.03042105585	0.9922563418
897	0.03042103449	0.9922563418
898	0.03028210166	0.9924470723
899	0.03021950198	0.9924089262
900	0.03019897663	0.9924089262
901	0.03017977919	0.9924089262
902	0.0301612445	0.9924089262
903	0.0301612445	0.9924089262
904	0.03014671948	0.9924089262
905	0.03014593653	0.9924089262
906	0.03014557099	0.9924089262
907	0.03014525689	0.9924089262
908	0.03007555281	0.9924089262
909	0.03005511965	0.9923707801
910	0.03000675863	0.9924470723
911	0.0299600628	0.9925233645
912	0.02995921915	0.9925233645
913	0.02995803169	0.9925233645
914	0.02995776387	0.9925233645
915	0.02995760979	0.9925233645
916	0.02995744546	0.9925233645
917	0.0299573764	0.9925233645
918	0.02995718542	0.9925233645
919	0.02995692151	0.9925233645
920	0.02991630195	0.9925233645
921	0.02991630195	0.9925233645
922	0.02991494155	0.9925233645
923	0.02991380524	0.9925233645
924	0.02991351753	0.9925233645
925	0.02991326769	0.9925233645
926	0.02975264699	0.9926759489
927	0.02975250082	0.9926759489
928	0.02975232435	0.9926759489
929	0.02975230888	0.9926759489
930	0.02963089197	0.9929048255
931	0.0296308264	0.9929048255
932	0.02957035919	0.9929429716
933	0.02956996067	0.9929429716
934	0.02956941897	0.9929429716
935	0.02956938328	0.9929429716
936	0.02955796902	0.9929429716
937	0.02955769162	0.9929429716
938	0.02948160111	0.9929811177
939	0.0294102986	0.9930192638
940	0.02920295865	0.9930574099
941	0.02916637229	0.993095556
942	0.02916636819	0.993095556
943	0.02909295805	0.993095556
944	0.02909290862	0.993095556
945	0.02909282559	0.993095556
946	0.02909274268	0.993095556
947	0.02896776775	0.9930574099
948	0.02892597719	0.9930574099
949	0.02883161099	0.9930574099
950	0.02883157954	0.9930574099
951	0.02883153573	0.9930574099
952	0.02883131986	0.9930574099
953	0.02869032779	0.9930192638
954	0.02865206665	0.9931337021
955	0.0286179948	0.9931337021
956	0.02861756882	0.9931337021
957	0.02858794035	0.9931337021
958	0.02858642955	0.9931337021
959	0.02858633072	0.9931337021
960	0.02858608646	0.9931337021
961	0.02846844769	0.9931337021
962	0.02846832886	0.9931337021
963	0.02846802872	0.9931337021
964	0.0284678993	0.9931337021
965	0.0284678793	0.9931337021
966	0.02842532866	0.9931718482
967	0.02840882036	0.9931718482
968	0.02834994721	0.9932481404
969	0.02834984248	0.9932481404
970	0.02834955872	0.9932481404
971	0.02830015766	0.9932481404
972	0.0282997463	0.9932481404
973	0.02829956734	0.9932481404
974	0.02816905846	0.9934388709
975	0.02814572408	0.9933625787
976	0.02814554652	0.9933625787
977	0.02814553519	0.9933625787
978	0.02814550047	0.9933625787
979	0.0281445819	0.9933625787
980	0.02808478144	0.9934007248
981	0.02808414518	0.9934007248
982	0.02808413213	0.9934007248
983	0.02808404948	0.9934007248
984	0.02808403645	0.9934007248
985	0.02808402346	0.9934007248
986	0.02808388951	0.9934007248
987	0.02808388951	0.9934007248
988	0.02808383769	0.9934007248
989	0.02808383769	0.9934007248
990	0.02800933359	0.9934388709
991	0.02795286324	0.993477017
992	0.02795085726	0.993477017
993	0.02795017779	0.993477017
994	0.02781873311	0.9936677475
995	0.02781873249	0.9936677475
996	0.02773761121	0.9935151631
997	0.02773756484	0.9935151631
998	0.02772705233	0.9935151631
999	0.02762681085	0.9935151631
